latitude,longitude,acq_date,acq_time,class
41.0044,25.8352,2023-08-12,2007,not fire
41.0008,26.0514,2023-08-22,43,fire
38.1498,23.4761,2023-07-08,1154,not fire
36.1726,27.9553,2023-07-21,1935,fire
40.8575,25.7874,2023-08-22,43,fire
38.0373,23.4094,2023-08-07,1912,not fire
40.9118,25.8842,2023-08-01,1926,not fire
39.3338,22.8072,2023-07-17,35,not fire
38.9298,22.0772,2023-08-02,1147,not fire
41.1437,26.1348,2023-08-20,1050,not fire
41.0557,24.6774,2023-08-22,1148,fire
41.1637,26.0842,2023-08-20,1228,not fire
41.0487,26.0186,2023-08-02,1148,not fire
36.1877,27.9356,2023-08-11,914,not fire
38.0452,23.4055,2023-08-07,2049,not fire
38.1205,23.677,2023-08-02,2006,not fire
36.0556,27.9094,2023-08-03,857,not fire
37.9344,23.0632,2023-08-07,2049,not fire
41.1547,25.2836,2023-08-31,1926,not fire
41.0064,25.7848,2023-08-07,1201,not fire
38.339,22.7116,2023-08-22,44,fire
38.1279,23.6638,2023-08-22,2006,fire
36.138,27.9592,2023-07-23,104,fire
38.114,23.6528,2023-08-12,1147,not fire
38.0944,23.6459,2023-08-12,1147,not fire
41.0357,26.1843,2023-08-07,1201,not fire
36.2372,28.0019,2023-08-02,104,not fire
38.1611,23.5179,2023-07-18,1912,fire
41.1042,26.191,2023-08-31,1106,not fire
36.2064,27.9197,2023-07-01,1935,not fire
40.9299,25.9168,2023-08-31,1926,not fire
36.108,27.9387,2023-08-11,2016,not fire
38.183,23.5151,2023-07-28,51,not fire
39.7688,19.9084,2023-08-03,7,not fire
36.099,27.9279,2023-07-03,1207,not fire
36.098,27.9409,2023-08-12,817,not fire
38.086,23.4857,2023-07-18,1154,fire
41.1975,26.1698,2023-08-10,1901,not fire
39.7711,19.8617,2023-07-25,1154,fire
41.0067,26.1451,2023-08-02,902,not fire
38.1869,23.4914,2023-07-18,51,fire
41.0279,26.1542,2023-08-12,1148,not fire
36.1238,27.9527,2023-08-02,104,not fire
39.3273,22.8597,2023-07-27,35,fire
41.0952,26.0901,2023-08-14,1133,not fire
39.7727,19.8722,2023-08-04,937,not fire
41.0827,26.0634,2023-08-02,1148,not fire
38.0295,23.4096,2023-08-07,2049,not fire
41.222,26.1879,2023-08-10,2039,not fire
39.7688,19.8912,2023-08-04,937,not fire
40.9126,25.7315,2023-08-12,2007,not fire
36.1242,27.9519,2023-08-02,817,not fire
36.2466,27.9051,2023-08-08,850,not fire
36.0973,27.9121,2023-07-07,921,not fire
40.9394,25.7174,2023-08-13,1052,not fire
41.1079,26.2112,2023-08-03,124,not fire
36.0545,27.8916,2023-07-15,1902,not fire
39.769,19.8493,2023-07-15,1154,not fire
41.0662,24.6869,2023-08-22,1148,fire
36.1873,27.9247,2023-07-11,1935,not fire
36.0937,27.8929,2023-08-15,1943,not fire
40.9995,25.9269,2023-08-02,1148,not fire
38.1381,23.6489,2023-08-24,847,fire
40.9099,25.8692,2023-08-22,43,fire
40.9245,25.8359,2023-08-02,43,not fire
38.3407,22.6999,2023-08-02,44,not fire
38.0418,23.4812,2023-07-24,100,not fire
41.1591,26.1289,2023-08-10,1050,not fire
40.9324,25.728,2023-08-22,2007,fire
40.9943,25.8228,2023-08-03,1052,not fire
40.8997,26.1014,2023-08-21,822,fire
39.3178,22.8581,2023-07-27,35,fire
41.0493,25.9725,2023-08-02,2007,not fire
36.1638,27.9546,2023-07-02,914,not fire
41.0019,25.8392,2023-08-13,1910,not fire
40.9671,26.095,2023-08-12,1148,not fire
38.1647,23.5107,2023-07-18,51,fire
38.3215,22.7414,2023-08-22,1147,fire
38.1719,23.4936,2023-07-08,946,not fire
38.1557,23.4514,2023-07-18,1154,fire
36.1218,27.9251,2023-07-14,1111,not fire
41.0236,26.1654,2023-08-22,902,fire
39.3502,22.7732,2023-08-15,1235,not fire
36.0946,27.9306,2023-08-12,1919,not fire
41.0108,25.8951,2023-08-22,2007,fire
36.111,27.9306,2023-07-04,857,not fire
40.989,25.74,2023-08-24,846,fire
38.3921,23.201,2023-07-23,1208,fire
38.1589,23.4949,2023-07-28,946,not fire
40.9537,25.7391,2023-08-12,2007,not fire
40.8818,25.9599,2023-08-10,57,not fire
38.2434,22.8708,2023-08-22,44,fire
36.2225,27.9161,2023-08-09,1139,not fire
38.1398,23.5372,2023-08-07,1154,not fire
40.9943,25.8228,2023-08-13,1052,not fire
36.0876,27.939,2023-07-13,817,not fire
40.9117,25.8249,2023-08-11,1926,not fire
41.0407,26.0937,2023-08-02,43,not fire
36.1105,27.9184,2023-07-23,1207,fire
41.0693,25.9682,2023-08-02,2007,not fire
38.1397,23.6372,2023-08-24,847,fire
41.0843,26.076,2023-08-12,1148,not fire
40.9459,26.0251,2023-08-01,1,not fire
38.3293,22.7219,2023-08-12,903,not fire
38.1276,23.5993,2023-08-24,1950,fire
41.0641,26.0549,2023-08-22,902,fire
41.1792,25.5293,2023-08-22,1148,fire
37.8191,23.9196,2023-07-17,2009,fire
40.9349,25.8568,2023-08-12,902,not fire
36.2228,27.9264,2023-07-09,850,not fire
40.8838,25.7903,2023-08-02,902,not fire
40.9947,25.8893,2023-08-02,1148,not fire
38.1354,23.516,2023-07-08,51,not fire
38.1437,23.6433,2023-08-14,29,not fire
38.168,23.4702,2023-07-09,849,not fire
40.9621,25.7233,2023-08-02,2007,not fire
40.9256,25.7695,2023-08-02,1148,not fire
36.0545,27.8916,2023-08-04,1902,not fire
36.0836,27.8872,2023-07-17,36,not fire
38.0691,23.4372,2023-08-08,132,not fire
36.0409,27.8908,2023-08-04,2354,not fire
36.1207,27.9288,2023-07-03,817,not fire
36.0619,27.8825,2023-08-14,1902,not fire
39.2362,22.2872,2023-08-05,1235,not fire
41.1422,26.0802,2023-08-27,1201,fire
40.9233,26.0711,2023-08-19,838,fire
41.1702,25.5313,2023-08-22,1148,fire
41.0706,26.1545,2023-08-21,1926,fire
36.039,27.9122,2023-07-25,2354,fire
40.9856,25.8915,2023-08-02,1148,not fire
41.1309,26.0632,2023-08-26,1119,fire
41.0334,25.9982,2023-08-02,902,not fire
41.1163,26.2045,2023-08-04,846,not fire
40.9858,26.1635,2023-08-04,1950,not fire
41.1087,26.0359,2023-08-23,1910,fire
36.0946,27.9306,2023-08-02,1919,not fire
38.2453,22.8913,2023-08-21,822,fire
39.7837,19.8773,2023-07-05,937,not fire
36.0717,27.9116,2023-08-14,50,not fire
40.9521,25.6496,2023-08-13,1910,not fire
38.0962,23.6573,2023-08-12,1147,not fire
41.2097,26.2522,2023-08-11,1942,not fire
41.1637,26.0842,2023-08-30,1228,fire
39.7393,19.8544,2023-07-03,2058,not fire
36.0739,27.9321,2023-07-14,857,not fire
36.2012,27.948,2023-08-10,1935,not fire
38.9368,22.083,2023-08-02,1147,not fire
36.1263,27.951,2023-08-11,2016,not fire
41.11,26.1685,2023-08-21,1106,fire
36.0283,27.8893,2023-07-25,2354,fire
38.157,23.5521,2023-07-29,849,not fire
41.1398,26.0866,2023-08-17,1201,not fire
39.3449,22.796,2023-08-06,35,not fire
36.231,27.9307,2023-07-10,2341,not fire
38.2469,22.9131,2023-08-01,822,not fire
38.0876,23.4971,2023-07-28,1154,not fire
38.1376,23.5597,2023-08-08,849,not fire
40.988,26.0731,2023-08-02,43,not fire
38.1051,23.6551,2023-08-02,1147,not fire
41.1333,26.0954,2023-08-20,1050,not fire
36.2172,27.9811,2023-07-03,817,not fire
40.8845,26.0477,2023-07-30,1943,not fire
40.9411,25.8172,2023-08-12,1148,not fire
36.1433,27.9398,2023-07-14,857,not fire
40.9843,25.9582,2023-08-11,1926,not fire
36.2235,27.9253,2023-08-08,1058,not fire
41.0662,24.6869,2023-08-12,1148,not fire
40.9364,26.0762,2023-08-22,1148,fire
36.1093,27.9478,2023-07-23,104,fire
41.0295,26.167,2023-08-02,1148,not fire
36.1195,27.9211,2023-08-13,1111,not fire
40.9888,25.9165,2023-08-22,1148,fire
36.1877,28.0142,2023-08-12,104,not fire
41.1784,26.1586,2023-08-11,27,not fire
40.9913,25.9942,2023-08-11,1926,not fire
41.1784,26.1586,2023-08-21,27,not fire
36.193,28.0059,2023-07-03,1207,not fire
38.1033,23.6437,2023-08-22,1147,fire
40.9373,25.8954,2023-08-31,1926,not fire
36.2081,28.0284,2023-07-03,1919,not fire
36.0643,27.8932,2023-07-15,800,not fire
36.0739,27.9321,2023-07-24,857,fire
40.9709,25.8827,2023-08-22,902,fire
36.219,27.931,2023-07-29,1058,not fire
38.11,23.5272,2023-07-18,1154,fire
41.0553,26.1656,2023-08-12,902,not fire
38.1115,23.6089,2023-08-02,2006,not fire
38.0186,24.5093,2023-07-14,1111,not fire
36.0525,27.9072,2023-07-25,1152,fire
41.1522,26.1239,2023-08-20,1050,not fire
38.1418,23.5605,2023-08-08,1952,not fire
36.0677,27.9165,2023-08-03,1959,not fire
40.9843,25.9582,2023-08-21,1926,fire
38.1665,23.5308,2023-07-08,1154,not fire
41.0487,26.2051,2023-08-06,1934,not fire
41.1279,26.0476,2023-08-16,1119,not fire
41.0025,25.9124,2023-08-02,2007,not fire
40.8865,25.6838,2023-08-12,2007,not fire
40.9541,26.0513,2023-08-22,43,fire
39.762,19.8646,2023-07-05,1154,not fire
40.9235,26.0713,2023-08-29,1121,not fire
40.9799,25.7954,2023-08-02,2007,not fire
38.013,24.5066,2023-08-03,1111,not fire
40.9913,25.8078,2023-08-02,2007,not fire
36.0831,27.8837,2023-07-06,1943,not fire
41.0628,26.0552,2023-08-22,1148,fire
38.1552,23.4889,2023-08-07,946,not fire
40.9016,25.8048,2023-08-12,43,not fire
41.054,24.7263,2023-08-01,1106,not fire
36.2467,27.9516,2023-08-08,1952,not fire
36.0812,27.9085,2023-07-26,841,fire
41.157,26.1239,2023-08-10,934,not fire
39.3787,22.7347,2023-08-05,1235,not fire
40.8676,26.0706,2023-07-31,1202,not fire
36.0904,27.9248,2023-08-13,8,not fire
39.2346,22.2954,2023-08-05,1235,not fire
41.0978,26.1728,2023-08-21,1106,fire
38.0279,24.5539,2023-07-13,1207,not fire
41.1111,26.1553,2023-08-22,1148,fire
40.9227,25.8804,2023-08-11,1926,not fire
36.108,27.9387,2023-07-02,2016,not fire
39.3416,22.8225,2023-07-17,35,not fire
40.9951,25.9546,2023-08-11,1926,not fire
40.9058,25.7611,2023-08-02,1148,not fire
40.9446,25.8737,2023-08-11,1926,not fire
40.9625,25.906,2023-08-31,1926,not fire
40.997,26.1418,2023-08-02,902,not fire
41.1999,26.2164,2023-08-11,27,not fire
40.9955,26.0064,2023-08-11,1926,not fire
36.2425,27.9892,2023-07-13,1919,not fire
36.0987,27.9213,2023-08-13,857,not fire
40.9624,26.0573,2023-08-02,1148,not fire
41.1975,26.1698,2023-08-30,1901,fire
40.9874,26.176,2023-08-24,1133,fire
38.1861,23.4873,2023-08-06,2009,not fire
37.9317,23.0328,2023-07-07,2009,not fire
36.1098,27.9594,2023-07-12,2016,not fire
41.222,26.1879,2023-08-20,2039,not fire
36.193,28.0059,2023-07-23,1207,fire
41.1042,26.191,2023-08-01,1106,not fire
38.0188,24.5317,2023-07-24,1111,fire
40.9774,25.9073,2023-08-02,43,not fire
40.9518,25.8276,2023-08-22,1148,fire
41.1035,26.1996,2023-08-22,2007,fire
36.0701,27.8861,2023-07-15,1902,not fire
39.312,22.804,2023-08-06,2024,not fire
41.046,26.1916,2023-08-13,805,not fire
40.8767,25.7734,2023-08-12,902,not fire
36.0801,27.939,2023-08-02,104,not fire
38.1731,22.2268,2023-08-12,2057,not fire
40.906,25.8934,2023-08-02,43,not fire
36.0342,27.8672,2023-07-26,1943,fire
37.785,23.99,2023-07-08,51,not fire
39.3886,22.865,2023-08-06,35,not fire
40.9454,25.7778,2023-08-22,1148,fire
38.1606,23.5561,2023-07-29,1952,not fire
38.0316,24.5208,2023-07-05,50,not fire
38.0301,24.5187,2023-07-04,2000,not fire
36.0205,27.8826,2023-07-06,841,not fire
36.1627,27.9468,2023-08-01,2016,not fire
40.9481,26.0666,2023-08-31,1926,not fire
40.9402,25.8278,2023-08-22,902,fire
36.245,27.9694,2023-07-23,104,fire
38.0053,24.5382,2023-07-04,8,not fire
40.9671,26.095,2023-08-02,1148,not fire
40.99,26.0609,2023-08-12,43,not fire
40.9868,26.0226,2023-08-02,43,not fire
38.4728,26.0022,2023-08-10,6,not fire
36.2324,27.9293,2023-07-09,850,not fire
39.3711,22.8146,2023-07-06,1235,not fire
36.1726,27.9553,2023-07-11,1935,not fire
36.2207,27.999,2023-08-01,2016,not fire
40.9438,25.7407,2023-08-02,2007,not fire
37.9005,24.7835,2023-08-26,1118,fire
40.993,25.823,2023-08-02,2007,not fire
41.1424,25.2236,2023-08-21,1926,fire
38.3366,22.734,2023-08-21,1926,fire
41.1219,26.2147,2023-08-24,28,fire
38.1151,23.5232,2023-07-28,51,not fire
36.0436,27.8898,2023-08-16,36,not fire
40.8661,26.0957,2023-08-01,822,not fire
40.9698,25.8843,2023-08-21,1926,fire
40.9671,26.0173,2023-08-22,902,fire
41.0079,26.1459,2023-08-12,1148,not fire
41.0124,25.91,2023-08-22,2007,fire
38.3464,22.7247,2023-08-12,44,not fire
36.1541,27.9426,2023-07-04,857,not fire
38.1175,23.6758,2023-08-12,1147,not fire
38.1605,22.1608,2023-07-27,35,fire
40.8806,26.0233,2023-08-29,1943,not fire
36.1085,27.9429,2023-08-12,817,not fire
39.7688,19.8912,2023-07-05,937,not fire
39.3674,22.8097,2023-08-15,1235,not fire
36.043,27.8634,2023-07-15,2040,not fire
37.8011,23.9524,2023-07-17,1113,fire
41.1111,26.1553,2023-08-12,1148,not fire
40.9639,25.8651,2023-08-02,902,not fire
36.0771,27.9156,2023-07-14,857,not fire
41.0299,26.1719,2023-08-22,2007,fire
40.938,26.0888,2023-08-22,1148,fire
38.1506,23.4952,2023-07-17,2009,fire
39.3566,22.7402,2023-08-16,1139,not fire
36.1071,27.9104,2023-07-24,1111,fire
36.0545,27.8916,2023-07-05,1902,not fire
38.1351,23.4286,2023-07-08,946,not fire
41.0618,25.957,2023-08-17,1201,not fire
38.1731,22.2268,2023-07-23,2057,fire
41.1686,25.5191,2023-08-02,1148,not fire
38.1758,23.4989,2023-07-18,946,fire
41.1551,26.197,2023-08-31,1942,fire
41.1214,26.2016,2023-08-14,1133,not fire
41.1112,26.1985,2023-08-22,902,fire
38.1599,23.5554,2023-07-30,37,not fire
40.8715,25.816,2023-08-12,43,not fire
38.1437,23.6433,2023-08-24,29,fire
41.0055,26.1673,2023-08-13,1052,not fire
36.193,28.0059,2023-08-12,1207,not fire
38.074,23.4649,2023-08-07,1154,not fire
39.7688,19.8912,2023-07-25,937,fire
36.1107,27.9286,2023-08-03,1111,not fire
39.7844,19.8643,2023-07-05,2041,not fire
40.9126,25.7315,2023-08-22,2007,fire
38.244,22.8724,2023-08-01,1926,not fire
40.952,26.0027,2023-08-21,1106,fire
39.3542,22.727,2023-07-17,1139,not fire
36.0586,27.9049,2023-07-04,1111,not fire
41.1686,25.5191,2023-08-22,1148,fire
41.149,26.0904,2023-08-20,1050,not fire
41.0028,26.0395,2023-08-02,43,not fire
37.0913,25.5002,2023-07-24,1944,not fire
41.0488,26.1589,2023-08-02,43,not fire
38.0053,24.5382,2023-08-13,8,not fire
40.9362,25.9679,2023-08-31,1,not fire
36.0426,27.8741,2023-08-15,1056,not fire
40.9704,25.8928,2023-08-12,43,not fire
38.1509,23.4366,2023-07-18,946,fire
40.9639,25.8651,2023-08-12,902,not fire
41.1437,26.1348,2023-08-30,1050,fire
36.1857,27.9759,2023-08-12,817,not fire
38.1337,23.6122,2023-08-24,847,fire
38.2514,23.8373,2023-07-06,1142,fire
36.1704,27.9426,2023-07-31,1935,not fire
40.9518,25.8276,2023-08-02,1148,not fire
41.1624,25.2623,2023-08-31,1926,not fire
40.9572,26.0263,2023-08-21,1106,fire
41.1752,26.2112,2023-08-21,1942,not fire
38.3346,22.7469,2023-08-22,903,fire
37.6703,21.5043,2023-07-29,1124,fire
36.0265,27.8705,2023-07-25,2040,fire
36.159,27.9256,2023-07-23,817,fire
38.3346,22.7469,2023-08-02,903,not fire
36.2064,27.9197,2023-07-21,1935,fire
41.0099,25.9632,2023-08-01,1926,not fire
38.1236,23.468,2023-07-18,808,fire
38.5606,23.6752,2023-08-02,44,not fire
36.0959,27.9136,2023-07-04,1111,not fire
39.4046,22.3778,2023-07-17,1205,not fire
38.249,22.8858,2023-08-01,822,not fire
36.1218,27.9251,2023-08-03,1111,not fire
41.0501,26.0186,2023-08-02,902,not fire
40.8803,25.6265,2023-08-02,2007,not fire
36.2258,27.9706,2023-08-12,1919,not fire
36.1105,27.9184,2023-07-03,1207,not fire
41.2015,26.2036,2023-08-11,27,not fire
41.0693,25.9682,2023-08-12,2007,not fire
36.1141,27.9522,2023-07-22,2016,fire
38.1276,23.5993,2023-08-04,1950,not fire
36.2028,28.0431,2023-08-14,1902,not fire
39.1341,22.5047,2023-08-30,1227,fire
36.0401,27.8752,2023-07-06,841,not fire
41.0382,26.1738,2023-08-13,124,not fire
38.1229,23.4751,2023-07-08,946,not fire
39.3863,22.8144,2023-08-05,1235,not fire
40.9181,25.7841,2023-08-12,1148,not fire
40.9793,25.8416,2023-08-02,1148,not fire
36.0568,27.9058,2023-07-24,1959,fire
40.8967,25.7633,2023-08-02,1148,not fire
40.9605,25.709,2023-08-12,2007,not fire
40.9919,25.9885,2023-08-31,1926,not fire
36.2086,27.9328,2023-07-11,1935,not fire
40.8671,25.7708,2023-08-02,902,not fire
39.3194,22.8447,2023-08-16,35,not fire
41.1571,26.194,2023-08-21,1132,not fire
36.1302,27.9322,2023-07-14,8,not fire
39.3208,22.7855,2023-08-06,1139,not fire
36.0758,27.8838,2023-07-26,841,fire
36.9624,22.521,2023-07-09,1236,not fire
41.1164,26.1872,2023-08-21,1106,fire
41.1219,26.2147,2023-08-14,28,not fire
41.1738,26.1231,2023-08-10,1228,not fire
40.9997,26.1269,2023-08-22,902,fire
38.1156,23.614,2023-08-23,125,fire
36.0801,27.939,2023-07-03,104,not fire
36.0359,27.8784,2023-07-06,1943,not fire
40.8661,26.0957,2023-08-21,822,fire
40.9028,25.8548,2023-08-02,43,not fire
40.8997,26.1014,2023-08-11,822,not fire
38.3507,22.7037,2023-08-22,903,fire
41.2192,26.1808,2023-08-21,837,not fire
41.1521,25.5356,2023-08-22,1148,fire
41.0562,26.1394,2023-08-11,1926,not fire
40.9197,25.7966,2023-08-22,1148,fire
39.3827,22.8103,2023-08-15,1235,not fire
36.2258,27.9706,2023-07-03,1919,not fire
40.9671,26.0173,2023-08-02,902,not fire
38.1677,23.4721,2023-07-18,1154,fire
39.34,22.8357,2023-08-16,35,not fire
38.2641,22.8113,2023-08-14,847,not fire
41.1627,25.5456,2023-08-12,1148,not fire
41.0942,26.0106,2023-08-02,2007,not fire
40.9748,25.9814,2023-08-02,43,not fire
41.1737,22.6532,2023-08-31,1132,fire
36.2166,27.9405,2023-08-09,1139,not fire
38.1435,23.5209,2023-08-07,1912,not fire
36.2037,28.0475,2023-07-24,1111,fire
38.1706,23.4506,2023-07-28,946,not fire
41.1442,26.1873,2023-08-11,1942,not fire
38.3453,22.7377,2023-08-02,903,not fire
40.8575,25.7874,2023-08-02,43,not fire
40.9235,26.0713,2023-08-19,1121,fire
37.785,23.99,2023-07-18,51,fire
36.1203,27.9304,2023-08-03,8,not fire
38.3507,22.7037,2023-08-12,903,not fire
40.932,25.8193,2023-08-02,1148,not fire
38.0972,23.5746,2023-07-14,1137,not fire
41.0477,26.1576,2023-08-13,805,not fire
38.3925,23.208,2023-07-13,1208,not fire
38.3396,22.7367,2023-08-02,1147,not fire
41.0843,26.076,2023-08-22,1148,fire
40.9913,25.9942,2023-08-01,1926,not fire
38.0093,24.5463,2023-07-04,857,not fire
38.3642,22.7165,2023-08-24,1133,fire
41.1901,26.1214,2023-08-10,1228,not fire
40.883,25.7289,2023-08-22,1148,fire
38.1669,23.48,2023-07-17,2009,fire
39.7837,19.8773,2023-08-04,937,not fire
39.3416,22.8225,2023-08-06,35,not fire
39.3948,22.8933,2023-08-16,35,not fire
36.1121,27.9259,2023-07-03,1207,not fire
38.1625,23.516,2023-07-17,2009,fire
41.164,26.1946,2023-08-21,1942,not fire
36.2333,28.0127,2023-08-03,8,not fire
41.1627,25.5456,2023-08-22,1148,fire
38.1609,23.523,2023-08-07,808,not fire
36.0865,27.9772,2023-07-13,104,not fire
40.8799,25.8239,2023-08-02,43,not fire
38.1665,23.5483,2023-07-09,849,not fire
36.0233,27.9028,2023-07-15,1902,not fire
41.0066,26.1452,2023-08-02,2007,not fire
41.1152,26.1922,2023-08-11,1106,not fire
38.116,23.6432,2023-08-12,2006,not fire
36.0865,27.9772,2023-07-03,104,not fire
39.3017,22.8056,2023-08-06,2024,not fire
39.3273,22.8597,2023-07-17,35,not fire
36.1234,27.9105,2023-07-04,857,not fire
41.0857,26.1126,2023-08-12,902,not fire
39.3289,22.8467,2023-08-16,35,not fire
41.0955,26.1059,2023-08-12,1148,not fire
36.2188,27.9655,2023-08-02,817,not fire
40.8756,25.9649,2023-08-30,57,not fire
36.1506,27.9482,2023-07-22,2016,fire
41.0168,26.0685,2023-08-02,43,not fire
36.0756,27.9021,2023-08-03,1959,not fire
40.9373,26.0701,2023-08-21,1926,fire
39.3017,22.8056,2023-07-27,2024,fire
38.3921,23.201,2023-07-13,1208,not fire
36.2064,27.9197,2023-08-10,1935,not fire
38.1306,23.5922,2023-08-24,1950,fire
40.8907,25.8143,2023-08-12,43,not fire
39.2346,22.2954,2023-07-16,1235,not fire
38.3428,23.272,2023-08-22,2006,fire
41.1591,26.1289,2023-08-20,1050,not fire
38.1758,23.4781,2023-07-17,2009,fire
41.1844,25.5329,2023-08-11,1106,not fire
39.7698,19.9161,2023-07-24,7,fire
40.9637,26.0935,2023-08-02,902,not fire
36.1189,27.9449,2023-07-03,817,not fire
41.1005,26.2041,2023-08-02,1148,not fire
40.8882,25.937,2023-07-31,1202,not fire
41.1601,25.2837,2023-08-02,43,not fire
38.1057,23.7039,2023-08-02,2006,not fire
38.158,23.482,2023-07-27,2009,not fire
36.1004,27.9268,2023-08-13,8,not fire
40.9074,25.7737,2023-08-12,1148,not fire
38.3453,22.7377,2023-08-12,903,not fire
41.1861,26.1737,2023-08-21,27,not fire
36.1312,27.9305,2023-07-03,817,not fire
41.0916,26.1927,2023-08-22,902,fire
40.8786,25.9765,2023-08-10,57,not fire
40.8987,25.7638,2023-08-22,902,fire
36.0267,27.8832,2023-07-16,1056,not fire
40.9733,25.8685,2023-08-12,1148,not fire
41.0044,25.8352,2023-08-02,2007,not fire
38.1772,23.5258,2023-08-07,808,not fire
36.0619,27.8825,2023-08-04,1902,not fire
36.1968,27.9221,2023-07-11,1935,not fire
36.0942,27.9088,2023-07-17,36,not fire
36.2151,27.9293,2023-08-09,1139,not fire
36.1312,27.9305,2023-08-02,817,not fire
40.9373,25.8954,2023-08-01,1926,not fire
38.0902,23.4494,2023-08-07,1154,not fire
38.5518,23.6731,2023-08-02,44,not fire
38.1665,23.5308,2023-08-07,1154,not fire
36.2086,27.9328,2023-07-21,1935,fire
38.0463,23.4144,2023-07-19,849,fire
38.1619,22.2399,2023-07-23,1919,fire
38.2587,22.8708,2023-08-31,1926,not fire
38.0267,24.5149,2023-07-15,50,not fire
40.9468,26.0733,2023-08-02,902,not fire
41.1133,26.0919,2023-08-14,1133,not fire
40.9394,25.7174,2023-08-23,1052,fire
39.7727,19.8722,2023-08-14,937,not fire
38.1655,23.4534,2023-08-07,1912,not fire
40.885,25.6692,2023-08-22,2007,fire
38.3759,23.2338,2023-08-24,847,fire
36.098,27.9409,2023-08-02,817,not fire
36.1502,27.9488,2023-08-01,914,not fire
36.146,27.9862,2023-08-01,914,not fire
41.0785,26.0956,2023-08-02,902,not fire
38.1719,23.4936,2023-07-18,946,fire
38.3359,22.7342,2023-08-12,44,not fire
36.1432,27.9797,2023-07-12,914,not fire
38.3664,23.2472,2023-08-22,1147,fire
38.1769,22.1707,2023-08-02,2057,not fire
38.1115,23.6089,2023-08-22,2006,fire
36.1363,27.9443,2023-08-01,914,not fire
36.0812,27.9085,2023-07-16,841,not fire
36.146,27.9862,2023-07-02,914,not fire
41.064,24.6989,2023-08-22,43,fire
37.0882,25.4955,2023-07-24,1223,not fire
38.416,23.1678,2023-08-02,1919,not fire
38.1444,23.5185,2023-07-28,51,not fire
40.9863,25.9097,2023-08-22,43,fire
40.9031,25.7959,2023-08-12,902,not fire
41.1323,26.1513,2023-08-24,1950,fire
38.1706,23.4506,2023-08-07,946,not fire
41.1663,25.2488,2023-08-12,902,not fire
39.7415,19.893,2023-07-03,2058,not fire
40.9699,25.8789,2023-08-01,1926,not fire
41.0127,26.0454,2023-08-01,1926,not fire
41.1844,25.5329,2023-08-01,1106,not fire
38.142,23.6576,2023-08-04,29,not fire
38.3375,22.7228,2023-08-12,44,not fire
38.321,23.3877,2023-08-12,2006,not fire
41.0168,26.0685,2023-08-22,43,fire
40.9993,25.8824,2023-08-22,2007,fire
40.9016,25.8048,2023-08-22,43,fire
38.086,23.4857,2023-07-28,1154,not fire
40.9883,25.8977,2023-08-12,43,not fire
36.0699,27.9021,2023-08-13,1111,not fire
36.1888,27.9659,2023-07-12,2016,not fire
39.3869,22.8782,2023-08-06,35,not fire
41.0149,26.0805,2023-08-22,43,fire
41.1568,25.246,2023-08-12,43,not fire
41.0384,26.107,2023-08-11,1926,not fire
36.2392,27.8964,2023-07-19,1952,fire
38.1022,23.4702,2023-08-07,1154,not fire
36.0586,27.9049,2023-07-14,1111,not fire
41.217,26.1987,2023-08-30,1901,fire
38.2469,22.8674,2023-08-01,1926,not fire
41.0986,26.1311,2023-08-02,1148,not fire
41.0959,26.0342,2023-08-03,1052,not fire
36.116,27.9828,2023-08-12,104,not fire
41.1828,25.267,2023-08-02,902,not fire
40.9427,25.8297,2023-08-02,1148,not fire
39.3442,22.83,2023-08-16,35,not fire
41.0934,26.2014,2023-08-12,2007,not fire
38.0549,23.3953,2023-07-08,2049,not fire
36.1272,27.9492,2023-08-12,1207,not fire
39.398,22.8671,2023-08-16,35,not fire
38.2492,22.8644,2023-08-22,1147,fire
40.9592,25.9478,2023-08-31,1926,not fire
41.1246,26.1633,2023-08-24,1133,fire
36.0294,27.8845,2023-08-15,841,not fire
40.9342,25.9827,2023-08-11,1106,not fire
38.123,23.444,2023-08-08,1236,not fire
37.8141,23.9465,2023-08-06,1113,not fire
38.0478,23.4507,2023-07-19,1058,fire
41.0955,26.1059,2023-08-02,1148,not fire
38.1639,23.4587,2023-07-18,1912,fire
40.9472,26.0866,2023-08-22,1148,fire
41.0989,26.1677,2023-08-11,1106,not fire
38.1608,23.5366,2023-07-18,946,fire
41.0847,26.1688,2023-08-12,43,not fire
36.1004,27.9336,2023-07-12,2016,not fire
40.9943,25.8228,2023-08-23,1052,fire
40.9269,25.8333,2023-08-02,902,not fire
40.8136,21.5619,2023-07-19,920,not fire
38.1124,23.4916,2023-07-28,51,not fire
38.1583,23.5671,2023-07-10,37,not fire
41.0348,26.1299,2023-08-02,43,not fire
40.8458,26.0667,2023-08-01,822,not fire
38.1557,23.4514,2023-08-07,1154,not fire
36.1308,27.9181,2023-07-14,1111,not fire
36.2333,28.0127,2023-07-14,8,not fire
40.904,25.9055,2023-08-12,43,not fire
40.9734,25.9024,2023-08-21,1926,fire
38.1262,23.4826,2023-07-08,946,not fire
40.9245,25.834,2023-08-12,1148,not fire
38.0452,23.4055,2023-07-28,2049,not fire
38.067,23.4516,2023-07-08,1912,not fire
41.0007,26.1788,2023-08-03,805,not fire
36.1263,27.951,2023-08-01,2016,not fire
36.039,27.9122,2023-08-04,2354,not fire
